#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FVEG_09000.3,FVEG_09000.2,UNCHANGED,
            FVEG_09001.3,FVEG_09001.2,UNCHANGED,
            FVEG_09002.3,FVEG_09002.2,UNCHANGED,
            FVEG_09003.3,FVEG_09003.2,UNCHANGED,
            FVEG_09004.3,FVEG_09004.2,UNCHANGED,
            FVEG_09005.3,FVEG_09005.2,UNCHANGED,
            FVEG_09006.3,FVEG_09006.2,UNCHANGED,
            FVEG_09007.3,FVEG_09007.2,UNCHANGED,
            FVEG_09008.3,FVEG_09008.2,UNCHANGED,
            FVEG_09009.3,FVEG_09009.2,UNCHANGED,
            FVEG_09010.3,FVEG_09010.2,UNCHANGED,
            FVEG_09011.3,FVEG_09011.2,UNCHANGED,
            FVEG_09012.3,FVEG_09012.2,UNCHANGED,
            FVEG_09013.3,FVEG_09013.2,UNCHANGED,
            FVEG_09014.3,FVEG_09014.2,UNCHANGED,
            FVEG_09015.3,FVEG_09015.2,UNCHANGED,
            FVEG_09016.3,FVEG_09016.2,UNCHANGED,
            FVEG_09017.3,FVEG_09017.2,UNCHANGED,
            FVEG_09018.3,FVEG_09018.2,UNCHANGED,
            FVEG_09019.3,FVEG_09019.2,UNCHANGED,
            FVEG_09020.3,FVEG_09020.2,UNCHANGED,
            FVEG_09021.3,FVEG_09021.2,UNCHANGED,
            FVEG_09022.3,FVEG_09022.2,UNCHANGED,
            FVEG_09023.3,FVEG_09023.2,UNCHANGED,
            FVEG_09024.3,FVEG_09024.2,UNCHANGED,
            FVEG_09025.3,FVEG_09025.2,UNCHANGED,
            FVEG_09026.3,FVEG_09026.2,UNCHANGED,
            FVEG_09027.3,FVEG_09027.2,UNCHANGED,
            FVEG_09028.3,FVEG_09028.2,UNCHANGED,
            FVEG_09029.3,FVEG_09029.2,UNCHANGED,
            FVEG_09030.3,FVEG_09030.2,UNCHANGED,
            FVEG_09031.3,FVEG_09031.2,UNCHANGED,
            FVEG_09032.3,FVEG_09032.2,UNCHANGED,
            FVEG_09033.3,FVEG_09033.2,UNCHANGED,
            FVEG_09034.3,FVEG_09034.2,UNCHANGED,
            FVEG_09035.3,FVEG_09035.2,UNCHANGED,
            FVEG_09036.3,FVEG_09036.2,UNCHANGED,
            FVEG_09037.3,FVEG_09037.2,UNCHANGED,
            FVEG_09038.3,FVEG_09038.2,UNCHANGED,
            FVEG_09039.3,FVEG_09039.2,UNCHANGED,
            FVEG_09040.3,FVEG_09040.2,UNCHANGED,
            FVEG_09041.3,FVEG_09041.2,UNCHANGED,
            FVEG_09042.3,FVEG_09042.2,UNCHANGED,
            FVEG_09043.3,FVEG_09043.2,UNCHANGED,
            FVEG_09044.3,FVEG_09044.2,UNCHANGED,
            FVEG_09045.3,FVEG_09045.2,UNCHANGED,
            FVEG_09046.3,FVEG_09046.2,UNCHANGED,
            FVEG_09047.3,FVEG_09047.2,UNCHANGED,
            FVEG_09048.3,FVEG_09048.2,UNCHANGED,
            FVEG_09049.3,FVEG_09049.2,UNCHANGED,
            FVEG_09050.3,FVEG_09050.2,UNCHANGED,
            FVEG_09051.3,FVEG_09051.2,UNCHANGED,
            FVEG_09052.3,FVEG_09052.2,UNCHANGED,
            FVEG_09053.3,FVEG_09053.2,UNCHANGED,
            FVEG_09054.3,FVEG_09054.2,UNCHANGED,
            FVEG_09055.3,FVEG_09055.2,UNCHANGED,
            FVEG_09056.3,FVEG_09056.2,UNCHANGED,
            FVEG_09057.3,FVEG_09057.2,UNCHANGED,
            FVEG_09058.3,FVEG_09058.2,UNCHANGED,
            FVEG_09059.3,FVEG_09059.2,UNCHANGED,
            FVEG_09060.3,FVEG_09060.2,UNCHANGED,
            FVEG_09061.3,FVEG_09061.2,UNCHANGED,
            FVEG_09062.3,FVEG_09062.2,UNCHANGED,
            FVEG_09063.3,FVEG_09063.2,UNCHANGED,
            FVEG_09064.3,FVEG_09064.2,UNCHANGED,
            FVEG_09065.3,FVEG_09065.2,UNCHANGED,
            FVEG_09066.3,FVEG_09066.2,UNCHANGED,
            FVEG_09067.3,FVEG_09067.2,UNCHANGED,
            FVEG_09068.3,FVEG_09068.2,UNCHANGED,
            FVEG_09069.3,FVEG_09069.2,UNCHANGED,
            FVEG_09070.3,FVEG_09070.2,UNCHANGED,
            FVEG_09071.3,FVEG_09071.2,UNCHANGED,
            FVEG_09072.3,FVEG_09072.2,UNCHANGED,
            FVEG_09073.3,FVEG_09073.2,UNCHANGED,
            FVEG_09074.3,FVEG_09074.2,UNCHANGED,
            FVEG_09075.3,FVEG_09075.2,UNCHANGED,
            FVEG_09076.3,FVEG_09076.2,UNCHANGED,
            FVEG_09077.3,FVEG_09077.2,CHANGE,UTR_CHANGED
            FVEG_09078.3,FVEG_09078.2,UNCHANGED,
            FVEG_09079.3,FVEG_09079.2,UNCHANGED,
            FVEG_09080.3,FVEG_09080.2,UNCHANGED,
            FVEG_09081.3,FVEG_09081.2,UNCHANGED,
            FVEG_09082.3,,DELETE,
            FVEG_09083.3,FVEG_09083.2,UNCHANGED,
            FVEG_09084.3,FVEG_09084.2,UNCHANGED,
            FVEG_09085.3,FVEG_09085.2,UNCHANGED,
            FVEG_09086.3,FVEG_09086.2,UNCHANGED,
            FVEG_09087.3,FVEG_09087.2,UNCHANGED,
            FVEG_09088.3,FVEG_09088.2,UNCHANGED,
            FVEG_09089.3,FVEG_09089.2,UNCHANGED,
            FVEG_09090.3,FVEG_09090.2,UNCHANGED,
            FVEG_09091.3,FVEG_09091.2,UNCHANGED,
            FVEG_09092.3,FVEG_09092.2,UNCHANGED,
            FVEG_09093.3,FVEG_09093.2,UNCHANGED,
            FVEG_09094.3,FVEG_09094.2,UNCHANGED,
            FVEG_09095.3,FVEG_09095.2,UNCHANGED,
            FVEG_09096.3,FVEG_09096.2,UNCHANGED,
            FVEG_09097.3,FVEG_09097.2,UNCHANGED,
            FVEG_09098.3,FVEG_09098.2,UNCHANGED,
            FVEG_09099.3,FVEG_09099.2,UNCHANGED,
            FVEG_09100.3,FVEG_09100.2,UNCHANGED,
            FVEG_09101.3,FVEG_09101.2,UNCHANGED,
            FVEG_09102.3,FVEG_09102.2,UNCHANGED,
            FVEG_09103.3,FVEG_09103.2,UNCHANGED,
            FVEG_09104.3,FVEG_09104.2,UNCHANGED,
            FVEG_09105.3,FVEG_09105.2,UNCHANGED,
            FVEG_09106.3,FVEG_09106.2,UNCHANGED,
            FVEG_09107.3,FVEG_09107.2,UNCHANGED,
            FVEG_09108.3,FVEG_09108.2,UNCHANGED,
            FVEG_09109.3,FVEG_09109.2,UNCHANGED,
            FVEG_09110.3,FVEG_09110.2,UNCHANGED,
            FVEG_09111.3,FVEG_09111.2,UNCHANGED,
            FVEG_09112.3,FVEG_09112.2,UNCHANGED,
            FVEG_09113.3,FVEG_09113.2,UNCHANGED,
            FVEG_09114.3,FVEG_09114.2,UNCHANGED,
            FVEG_09115.3,FVEG_09115.2,UNCHANGED,
            FVEG_09116.3,FVEG_09116.2,UNCHANGED,
            FVEG_09117.3,FVEG_09117.2,CHANGE,TRUNCATED_NEW_STOP
            FVEG_09118.3,FVEG_09118.2,UNCHANGED,
            FVEG_09119.3,FVEG_09119.2,UNCHANGED,
            FVEG_09120.3,FVEG_09120.2,UNCHANGED,
            FVEG_09121.3,FVEG_09121.2,UNCHANGED,
            FVEG_09122.3,FVEG_09122.2,UNCHANGED,
            FVEG_09123.3,FVEG_09123.2,UNCHANGED,
            FVEG_09124.3,FVEG_09124.2,UNCHANGED,
            FVEG_09125.3,FVEG_09125.2,UNCHANGED,
            FVEG_09126.3,FVEG_09126.2,UNCHANGED,
            FVEG_09127.3,FVEG_09127.2,UNCHANGED,
            FVEG_09128.3,FVEG_09128.2,UNCHANGED,
            FVEG_09129.3,FVEG_09129.2,UNCHANGED,
            FVEG_09130.3,FVEG_09130.2,UNCHANGED,
            FVEG_09131.3,FVEG_09131.2,UNCHANGED,
            FVEG_09132.3,FVEG_09132.2,UNCHANGED,
            FVEG_09133.3,FVEG_09133.2,UNCHANGED,
            FVEG_09134.3,FVEG_09134.2,UNCHANGED,
            FVEG_09135.3,FVEG_09135.2,UNCHANGED,
            FVEG_09136.3,FVEG_09136.2,UNCHANGED,
            FVEG_09137.3,FVEG_09137.2,CHANGE,UTR_CHANGED
            FVEG_09138.3,FVEG_09138.2,UNCHANGED,
            FVEG_09139.3,FVEG_09139.2,UNCHANGED,
            FVEG_09140.3,FVEG_09140.2,UNCHANGED,
            FVEG_09141.3,FVEG_09141.2,UNCHANGED,
            FVEG_09142.3,FVEG_09142.2,UNCHANGED,
            FVEG_09143.3,FVEG_09143.2,UNCHANGED,
            FVEG_09144.3,FVEG_09144.2,UNCHANGED,
            FVEG_09145.3,FVEG_09145.2,UNCHANGED,
            FVEG_09146.3,FVEG_09146.2,UNCHANGED,
            FVEG_09147.3,FVEG_09147.2,UNCHANGED,
            FVEG_09148.3,FVEG_09148.2,UNCHANGED,
            FVEG_09149.3,FVEG_09149.2,UNCHANGED,
            FVEG_09150.3,FVEG_09150.2,UNCHANGED,
            FVEG_09151.3,FVEG_09151.2,UNCHANGED,
            FVEG_09152.3,FVEG_09152.2,UNCHANGED,
            FVEG_09153.3,FVEG_09153.2,UNCHANGED,
            FVEG_09154.3,FVEG_09154.2,UNCHANGED,
            FVEG_09155.3,FVEG_09155.2,UNCHANGED,
            FVEG_09156.3,FVEG_09156.2,UNCHANGED,
            FVEG_09157.3,FVEG_09157.2,UNCHANGED,
            FVEG_09158.3,FVEG_09158.2,UNCHANGED,
            FVEG_09159.3,FVEG_09159.2,UNCHANGED,
            FVEG_09160.3,FVEG_09160.2,UNCHANGED,
            FVEG_09161.3,FVEG_09161.2,UNCHANGED,
            FVEG_09162.3,FVEG_09162.2,UNCHANGED,
            FVEG_09163.3,FVEG_09163.2,UNCHANGED,
            FVEG_09164.3,FVEG_09164.2,UNCHANGED,
            FVEG_09165.3,FVEG_09165.2,UNCHANGED,
            FVEG_09166.3,FVEG_09166.2,UNCHANGED,
            FVEG_09167.3,FVEG_09167.2,UNCHANGED,
            FVEG_09168.3,FVEG_09168.2,UNCHANGED,
            FVEG_09169.3,FVEG_09169.2,UNCHANGED,
            FVEG_09170.3,FVEG_09170.2,UNCHANGED,
            FVEG_09171.3,FVEG_09171.2,UNCHANGED,
            FVEG_09172.3,FVEG_09172.2,UNCHANGED,
            FVEG_09173.3,FVEG_09173.2,UNCHANGED,
            FVEG_09174.3,FVEG_09174.2,UNCHANGED,
            FVEG_09175.3,FVEG_09175.2,UNCHANGED,
            FVEG_09176.3,FVEG_09176.2,UNCHANGED,
            FVEG_09177.3,FVEG_09177.2,UNCHANGED,
            FVEG_09178.3,FVEG_09178.2,UNCHANGED,
            FVEG_09179.3,FVEG_09179.2,UNCHANGED,
            FVEG_09180.3,FVEG_09180.2,UNCHANGED,
            FVEG_09181.3,FVEG_09181.2,UNCHANGED,
            FVEG_09182.3,FVEG_09182.2,UNCHANGED,
            FVEG_09183.3,FVEG_09183.2,UNCHANGED,
            FVEG_09184.3,FVEG_09184.2,UNCHANGED,
            FVEG_09185.3,FVEG_09185.2,UNCHANGED,
            FVEG_09186.3,FVEG_09186.2,UNCHANGED,
            FVEG_09187.3,FVEG_09187.2,UNCHANGED,
            FVEG_09188.3,FVEG_09188.2,UNCHANGED,
            FVEG_09189.3,FVEG_09189.2,UNCHANGED,
            FVEG_09190.3,FVEG_09190.2,UNCHANGED,
            FVEG_09191.3,FVEG_09191.2,UNCHANGED,
            FVEG_09192.3,FVEG_09192.2,UNCHANGED,
            FVEG_09193.3,FVEG_09193.2,UNCHANGED,
            FVEG_09194.3,FVEG_09194.2,UNCHANGED,
            FVEG_09195.3,FVEG_09195.2,UNCHANGED,
            FVEG_09196.3,FVEG_09196.2,UNCHANGED,
            FVEG_09197.3,FVEG_09197.2,UNCHANGED,
            FVEG_09198.3,FVEG_09198.2,UNCHANGED,
            FVEG_09199.3,FVEG_09199.2,UNCHANGED,
            FVEG_09200.3,FVEG_09200.2,UNCHANGED,
            FVEG_09201.3,FVEG_09201.2,UNCHANGED,
            FVEG_09202.3,FVEG_09202.2,UNCHANGED,
            FVEG_09203.3,FVEG_09203.2,UNCHANGED,
            FVEG_09204.3,FVEG_09204.2,UNCHANGED,
            FVEG_09205.3,FVEG_09205.2,UNCHANGED,
            FVEG_09206.3,FVEG_09206.2,UNCHANGED,
            FVEG_09207.3,FVEG_09207.2,UNCHANGED,
            FVEG_09208.3,FVEG_09208.2,UNCHANGED,
            FVEG_09209.3,FVEG_09209.2,UNCHANGED,
            FVEG_09210.3,FVEG_09210.2,UNCHANGED,
            FVEG_09211.3,FVEG_09211.2,UNCHANGED,
            FVEG_09212.3,FVEG_09212.2,UNCHANGED,
            FVEG_09213.3,FVEG_09213.2,UNCHANGED,
            FVEG_09214.3,FVEG_09214.2,UNCHANGED,
            FVEG_09215.3,FVEG_09215.2,UNCHANGED,
            FVEG_09216.3,FVEG_09216.2,UNCHANGED,
            FVEG_09217.3,FVEG_09217.2,UNCHANGED,
            FVEG_09218.3,FVEG_09218.2,UNCHANGED,
            FVEG_09219.3,FVEG_09219.2,UNCHANGED,
            FVEG_09220.3,FVEG_09220.2,UNCHANGED,
            FVEG_09221.3,FVEG_09221.2,UNCHANGED,
            FVEG_09222.3,FVEG_09222.2,UNCHANGED,
            FVEG_09223.3,FVEG_09223.2,UNCHANGED,
            FVEG_09224.3,FVEG_09224.2,UNCHANGED,
            FVEG_09225.3,FVEG_09225.2,UNCHANGED,
            FVEG_09226.3,,DELETE,
            FVEG_09227.3,FVEG_09227.2,UNCHANGED,
            FVEG_09228.3,FVEG_09228.2,UNCHANGED,
            FVEG_09229.3,FVEG_09229.2,UNCHANGED,
            FVEG_09230.3,FVEG_09230.2,UNCHANGED,
            FVEG_09231.3,FVEG_09231.2,UNCHANGED,
            FVEG_09232.3,FVEG_09232.2,UNCHANGED,
            FVEG_09233.3,FVEG_09233.2,UNCHANGED,
            FVEG_09234.3,FVEG_09234.2,UNCHANGED,
            FVEG_09235.3,FVEG_09235.2,UNCHANGED,
            FVEG_09236.3,FVEG_09236.2,UNCHANGED,
            FVEG_09237.3,FVEG_09237.2,UNCHANGED,
            FVEG_09238.3,FVEG_09238.2,UNCHANGED,
            FVEG_09239.3,FVEG_09239.2,UNCHANGED,
            FVEG_09240.3,,DELETE,
            FVEG_09241.3,FVEG_09241.2,UNCHANGED,
            FVEG_09242.3,FVEG_09242.2,UNCHANGED,
            FVEG_09243.3,FVEG_09243.2,UNCHANGED,
            FVEG_09244.3,FVEG_09244.2,UNCHANGED,
            FVEG_09245.3,FVEG_09245.2,UNCHANGED,
            FVEG_09246.3,FVEG_09246.2,UNCHANGED,
            FVEG_09247.3,FVEG_09247.2,UNCHANGED,
            FVEG_09248.3,FVEG_09248.2,UNCHANGED,
            FVEG_09249.3,FVEG_09249.2,UNCHANGED,
            FVEG_09250.3,FVEG_09250.2,UNCHANGED,
            FVEG_09251.3,FVEG_09251.2,UNCHANGED,
            FVEG_09252.3,FVEG_09252.2,UNCHANGED,
            FVEG_09253.3,FVEG_09253.2,UNCHANGED,
            FVEG_09254.3,FVEG_09254.2,UNCHANGED,
            FVEG_09255.3,FVEG_09255.2,UNCHANGED,
            FVEG_09256.3,FVEG_09256.2,UNCHANGED,
            FVEG_09257.3,FVEG_09257.2,UNCHANGED,
            FVEG_09258.3,FVEG_09258.2,UNCHANGED,
            FVEG_09259.3,FVEG_09259.2,UNCHANGED,
            FVEG_09260.3,FVEG_09260.2,UNCHANGED,
            FVEG_09261.3,FVEG_09261.2,UNCHANGED,
            FVEG_09262.3,FVEG_09262.2,UNCHANGED,
            FVEG_09263.3,FVEG_09263.2,UNCHANGED,
            FVEG_09264.3,FVEG_09264.2,UNCHANGED,
            FVEG_09265.3,FVEG_09265.2,UNCHANGED,
            FVEG_09266.3,FVEG_09266.2,UNCHANGED,
            FVEG_09267.3,FVEG_09267.2,UNCHANGED,
            FVEG_09268.3,FVEG_09268.2,UNCHANGED,
            FVEG_09269.3,FVEG_09269.2,UNCHANGED,
            FVEG_09270.3,FVEG_09270.2,UNCHANGED,
            FVEG_09271.3,FVEG_09271.2,UNCHANGED,
            FVEG_09272.3,FVEG_09272.2,UNCHANGED,
            FVEG_09273.3,FVEG_09273.2,UNCHANGED,
            FVEG_09274.3,FVEG_09274.2,UNCHANGED,
            FVEG_09275.3,FVEG_09275.2,UNCHANGED,
            FVEG_09276.3,FVEG_09276.2,UNCHANGED,
            FVEG_09277.3,FVEG_09277.2,UNCHANGED,
            FVEG_09278.3,FVEG_09278.2,UNCHANGED,
            FVEG_09279.3,FVEG_09279.2,UNCHANGED,
            FVEG_09280.3,FVEG_09280.2,UNCHANGED,
            FVEG_09281.3,FVEG_09281.2,UNCHANGED,
            FVEG_09282.3,FVEG_09282.2,UNCHANGED,
            FVEG_09283.3,FVEG_09283.2,UNCHANGED,
            FVEG_09284.3,FVEG_09284.2,UNCHANGED,
            FVEG_09285.3,FVEG_09285.2,UNCHANGED,
            FVEG_09286.3,FVEG_09286.2,UNCHANGED,
            FVEG_09287.3,FVEG_09287.2,UNCHANGED,
            FVEG_09288.3,FVEG_09288.2,UNCHANGED,
            FVEG_09289.3,FVEG_09289.2,UNCHANGED,
            FVEG_09290.3,FVEG_09290.2,UNCHANGED,
            FVEG_09291.3,FVEG_09291.2,UNCHANGED,
            FVEG_09292.3,FVEG_09292.2,UNCHANGED,
            FVEG_09293.3,FVEG_09293.2,UNCHANGED,
            FVEG_09294.3,FVEG_09294.2,UNCHANGED,
            FVEG_09295.3,FVEG_09295.2,UNCHANGED,
            FVEG_09296.3,FVEG_09296.2,UNCHANGED,
            FVEG_09297.3,FVEG_09297.2,UNCHANGED,
            FVEG_09298.3,FVEG_09298.2,UNCHANGED,
            FVEG_09299.3,FVEG_09299.2,UNCHANGED,
            FVEG_09300.3,FVEG_09300.2,UNCHANGED,
            FVEG_09301.3,FVEG_09301.2,UNCHANGED,
            FVEG_09302.3,FVEG_09302.2,UNCHANGED,
            FVEG_09303.3,FVEG_09303.2,UNCHANGED,
            FVEG_09304.3,FVEG_09304.2,UNCHANGED,
            FVEG_09305.3,FVEG_09305.2,UNCHANGED,
            FVEG_09306.3,FVEG_09306.2,UNCHANGED,
            FVEG_09307.3,FVEG_09307.2,UNCHANGED,
            FVEG_09308.3,FVEG_09308.2,UNCHANGED,
            FVEG_09309.3,FVEG_09309.2,UNCHANGED,
            FVEG_09310.3,FVEG_09310.2,UNCHANGED,
            FVEG_09311.3,FVEG_09311.2,UNCHANGED,
            FVEG_09312.3,FVEG_09312.2,UNCHANGED,
            FVEG_09313.3,FVEG_09313.2,UNCHANGED,
            FVEG_09314.3,FVEG_09314.2,UNCHANGED,
            FVEG_09315.3,FVEG_09315.2,UNCHANGED,
            FVEG_09316.3,FVEG_09316.2,UNCHANGED,
            FVEG_09317.3,FVEG_09317.2,UNCHANGED,
            FVEG_09318.3,FVEG_09318.2,UNCHANGED,
            FVEG_09319.3,FVEG_09319.2,UNCHANGED,
            FVEG_09320.3,FVEG_09320.2,UNCHANGED,
            FVEG_09321.3,FVEG_09321.2,UNCHANGED,
            FVEG_09322.3,FVEG_09322.2,UNCHANGED,
            FVEG_09323.3,FVEG_09323.2,UNCHANGED,
            FVEG_09324.3,FVEG_09324.2,UNCHANGED,
            FVEG_09325.3,FVEG_09325.2,UNCHANGED,
            FVEG_09326.3,FVEG_09326.2,UNCHANGED,
            FVEG_09327.3,FVEG_09327.2,UNCHANGED,
            FVEG_09328.3,FVEG_09328.2,UNCHANGED,
            FVEG_09329.3,FVEG_09329.2,UNCHANGED,
            FVEG_09330.3,FVEG_09330.2,UNCHANGED,
            FVEG_09331.3,FVEG_09331.2,UNCHANGED,
            FVEG_09332.3,FVEG_09332.2,UNCHANGED,
            FVEG_09333.3,FVEG_09333.2,UNCHANGED,
            FVEG_09334.3,FVEG_09334.2,UNCHANGED,
            FVEG_09335.3,FVEG_09335.2,UNCHANGED,
            FVEG_09336.3,FVEG_09336.2,UNCHANGED,
            FVEG_09337.3,FVEG_09337.2,UNCHANGED,
            FVEG_09338.3,FVEG_09338.2,UNCHANGED,
            FVEG_09339.3,FVEG_09339.2,UNCHANGED,
            FVEG_09340.3,FVEG_09340.2,UNCHANGED,
            FVEG_09341.3,FVEG_09341.2,UNCHANGED,
            FVEG_09342.3,FVEG_09342.2,UNCHANGED,
            FVEG_09343.3,FVEG_09343.2,UNCHANGED,
            FVEG_09344.3,FVEG_09344.2,UNCHANGED,
            FVEG_09345.3,FVEG_09345.2,UNCHANGED,
            FVEG_09346.3,FVEG_09346.2,UNCHANGED,
            FVEG_09347.3,FVEG_09347.2,UNCHANGED,
            FVEG_09348.3,FVEG_09348.2,UNCHANGED,
            FVEG_09349.3,FVEG_09349.2,UNCHANGED,
            FVEG_09350.3,FVEG_09350.2,UNCHANGED,
            FVEG_09351.3,FVEG_09351.2,UNCHANGED,
            FVEG_09352.3,FVEG_09352.2,UNCHANGED,
            FVEG_09353.3,FVEG_09353.2,UNCHANGED,
            FVEG_09354.3,FVEG_09354.2,UNCHANGED,
            FVEG_09355.3,FVEG_09355.2,UNCHANGED,
            FVEG_09356.3,FVEG_09356.2,UNCHANGED,
            FVEG_09357.3,FVEG_09357.2,UNCHANGED,
            FVEG_09358.3,FVEG_09358.2,UNCHANGED,
            FVEG_09359.3,FVEG_09359.2,UNCHANGED,
            FVEG_09360.3,FVEG_09360.2,UNCHANGED,
            FVEG_09361.3,FVEG_09361.2,UNCHANGED,
            FVEG_09362.3,FVEG_09362.2,UNCHANGED,
            FVEG_09363.3,FVEG_09363.2,UNCHANGED,
            FVEG_09364.3,FVEG_09364.2,UNCHANGED,
            FVEG_09365.3,FVEG_09365.2,UNCHANGED,
            FVEG_09366.3,FVEG_09366.2,UNCHANGED,
            FVEG_09367.3,FVEG_09367.2,UNCHANGED,
            FVEG_09368.3,FVEG_09368.2,UNCHANGED,
            FVEG_09369.3,FVEG_09369.2,UNCHANGED,
            FVEG_09370.3,FVEG_09370.2,UNCHANGED,
            FVEG_09371.3,FVEG_09371.2,UNCHANGED,
            FVEG_09372.3,FVEG_09372.2,UNCHANGED,
            FVEG_09373.3,FVEG_09373.2,UNCHANGED,
            FVEG_09374.3,FVEG_09374.2,UNCHANGED,
            FVEG_09375.3,FVEG_09375.2,UNCHANGED,
            FVEG_09376.3,FVEG_09376.2,UNCHANGED,
            FVEG_09377.3,FVEG_09377.2,UNCHANGED,
            FVEG_09378.3,FVEG_09378.2,UNCHANGED,
            FVEG_09379.3,FVEG_09379.2,UNCHANGED,
            FVEG_09380.3,FVEG_09380.2,UNCHANGED,
            FVEG_09381.3,FVEG_09381.2,UNCHANGED,
            FVEG_09382.3,FVEG_09382.2,UNCHANGED,
            FVEG_09383.3,FVEG_09383.2,UNCHANGED,
            FVEG_09384.3,FVEG_09384.2,UNCHANGED,
            FVEG_09385.3,FVEG_09385.2,UNCHANGED,
            FVEG_09386.3,FVEG_09386.2,UNCHANGED,
            FVEG_09387.3,FVEG_09387.2,UNCHANGED,
            FVEG_09388.3,FVEG_09388.2,UNCHANGED,
            FVEG_09389.3,FVEG_09389.2,UNCHANGED,
            FVEG_09390.3,FVEG_09390.2,UNCHANGED,
            FVEG_09391.3,FVEG_09391.2,UNCHANGED,
            FVEG_09392.3,FVEG_09392.2,UNCHANGED,
            FVEG_09393.3,FVEG_09393.2,UNCHANGED,
            FVEG_09394.3,FVEG_09394.2,UNCHANGED,
            FVEG_09395.3,FVEG_09395.2,UNCHANGED,
            FVEG_09396.3,FVEG_09396.2,UNCHANGED,
            FVEG_09397.3,FVEG_09397.2,UNCHANGED,
            FVEG_09398.3,FVEG_09398.2,UNCHANGED,
            FVEG_09399.3,FVEG_09399.2,UNCHANGED,
            FVEG_09400.3,FVEG_09400.2,UNCHANGED,
            FVEG_09401.3,FVEG_09401.2,UNCHANGED,
            FVEG_09402.3,FVEG_09402.2,UNCHANGED,
            FVEG_09403.3,FVEG_09403.2,UNCHANGED,
            FVEG_09404.3,FVEG_09404.2,UNCHANGED,
            FVEG_09405.3,FVEG_09405.2,UNCHANGED,
            FVEG_09406.3,FVEG_09406.2,UNCHANGED,
            FVEG_09407.3,FVEG_09407.2,UNCHANGED,
            FVEG_09408.3,FVEG_09408.2,UNCHANGED,
            FVEG_09409.3,FVEG_09409.2,UNCHANGED,
            FVEG_09410.3,FVEG_09410.2,UNCHANGED,
            FVEG_09411.3,FVEG_09411.2,UNCHANGED,
            FVEG_09412.3,FVEG_09412.2,UNCHANGED,
            FVEG_09413.3,FVEG_09413.2,UNCHANGED,
            FVEG_09414.3,FVEG_09414.2,UNCHANGED,
            FVEG_09415.3,FVEG_09415.2,UNCHANGED,
            FVEG_09416.3,FVEG_09416.2,UNCHANGED,
            FVEG_09417.3,FVEG_09417.2,UNCHANGED,
            FVEG_09418.3,FVEG_09418.2,UNCHANGED,
            FVEG_09419.3,FVEG_09419.2,UNCHANGED,
            FVEG_09420.3,FVEG_09420.2,UNCHANGED,
            FVEG_09421.3,FVEG_09421.2,UNCHANGED,
            FVEG_09422.3,FVEG_09422.2,UNCHANGED,
            FVEG_09423.3,FVEG_09423.2,UNCHANGED,
            FVEG_09424.3,FVEG_09424.2,UNCHANGED,
            FVEG_09425.3,FVEG_09425.2,UNCHANGED,
            FVEG_09426.3,FVEG_09426.2,UNCHANGED,
            FVEG_09427.3,FVEG_09427.2,UNCHANGED,
            FVEG_09428.3,FVEG_09428.2,UNCHANGED,
            FVEG_09429.3,FVEG_09429.2,UNCHANGED,
            FVEG_09430.3,FVEG_09430.2,UNCHANGED,
            FVEG_09431.3,FVEG_09431.2,UNCHANGED,
            FVEG_09432.3,FVEG_09432.2,UNCHANGED,
            FVEG_09433.3,FVEG_09433.2,UNCHANGED,
            FVEG_09434.3,FVEG_09434.2,UNCHANGED,
            FVEG_09435.3,FVEG_09435.2,UNCHANGED,
