#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FOXG_11322.2,FOXG_11322.2,UNCHANGED,
            FOXG_11323.2,FOXG_11323.2,UNCHANGED,
            FOXG_11324.2,FOXG_11324.2,UNCHANGED,
            FOXG_11325.2,FOXG_11325.2,UNCHANGED,
            FOXG_11326.2,FOXG_11326.2,UNCHANGED,
            FOXG_11327.2,FOXG_11327.2,UNCHANGED,
            FOXG_11328.2,FOXG_11328.2,UNCHANGED,
            FOXG_11329.2,FOXG_11329.2,UNCHANGED,
            FOXG_11330.2,FOXG_11330.2,UNCHANGED,
            FOXG_11331.2,FOXG_11331.2,UNCHANGED,
            FOXG_11332.2,FOXG_11332.2,UNCHANGED,
            FOXG_11333.2,FOXG_11333.2,UNCHANGED,
            FOXG_11334.2,FOXG_11334.2,UNCHANGED,
            FOXG_11335.2,FOXG_11335.2,UNCHANGED,
            FOXG_11336.2,FOXG_11336.2,UNCHANGED,
            FOXG_11337.2,FOXG_11337.2,UNCHANGED,
            FOXG_11338.2,FOXG_11338.2,UNCHANGED,
            FOXG_11339.2,FOXG_11339.2,UNCHANGED,
            FOXG_11340.2,FOXG_11340.2,UNCHANGED,
            FOXG_11341.2,FOXG_11341.2,UNCHANGED,
            FOXG_11342.2,FOXG_11342.2,UNCHANGED,
            FOXG_11343.2,FOXG_11343.2,UNCHANGED,
            FOXG_11344.2,FOXG_11344.2,UNCHANGED,
            FOXG_11345.2,FOXG_11345.2,UNCHANGED,
            FOXG_11346.2,FOXG_11346.2,UNCHANGED,
            FOXG_11347.2,FOXG_11347.2,UNCHANGED,
            FOXG_11348.2,FOXG_11348.2,UNCHANGED,
            FOXG_11349.2,FOXG_11349.2,UNCHANGED,
            FOXG_11350.2,FOXG_11350.2,UNCHANGED,
            FOXG_11351.2,FOXG_11351.2,UNCHANGED,
            FOXG_11352.2,FOXG_11352.2,UNCHANGED,
            FOXG_11353.2,FOXG_11353.2,UNCHANGED,
            FOXG_11354.2,FOXG_11354.2,UNCHANGED,
            FOXG_11355.2,FOXG_11355.2,UNCHANGED,
            FOXG_11356.2,FOXG_11356.2,UNCHANGED,
            FOXG_11357.2,FOXG_11357.2,UNCHANGED,
            FOXG_11358.2,FOXG_11358.2,UNCHANGED,
            FOXG_11359.2,FOXG_11359.2,UNCHANGED,
            FOXG_11360.2,FOXG_11360.2,UNCHANGED,
            FOXG_11361.2,FOXG_11361.2,UNCHANGED,
            FOXG_11362.2,FOXG_11362.2,UNCHANGED,
            FOXG_11363.2,FOXG_11363.2,UNCHANGED,
            FOXG_11364.2,FOXG_11364.2,UNCHANGED,
            FOXG_11365.2,FOXG_11365.2,UNCHANGED,
            FOXG_11366.2,FOXG_11366.2,UNCHANGED,
            FOXG_11367.2,FOXG_11367.2,UNCHANGED,
            FOXG_11368.2,FOXG_11368.2,UNCHANGED,
            FOXG_11369.2,FOXG_11369.2,UNCHANGED,
            FOXG_11370.2,FOXG_11370.2,UNCHANGED,
            FOXG_11371.2,FOXG_11371.2,UNCHANGED,
            FOXG_11372.2,FOXG_11372.2,UNCHANGED,
            FOXG_11373.2,FOXG_11373.2,UNCHANGED,
            FOXG_11374.2,FOXG_11374.2,UNCHANGED,
            FOXG_11375.2,FOXG_11375.2,UNCHANGED,
            FOXG_11376.2,FOXG_11376.2,UNCHANGED,
            FOXG_11377.2,FOXG_11377.2,UNCHANGED,
            FOXG_11378.2,FOXG_11378.2,UNCHANGED,
            FOXG_11379.2,FOXG_11379.2,UNCHANGED,
            FOXG_11380.2,FOXG_11380.2,UNCHANGED,
            FOXG_11381.2,FOXG_11381.2,UNCHANGED,
            FOXG_11382.2,FOXG_11382.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11383.2,FOXG_11383.2,UNCHANGED,
            FOXG_11384.2,FOXG_11384.2,UNCHANGED,
            FOXG_11385.2,FOXG_11385.2,UNCHANGED,
            FOXG_11386.2,FOXG_11386.2,UNCHANGED,
            FOXG_11387.2,FOXG_11387.2,UNCHANGED,
            FOXG_11388.2,FOXG_11388.2,UNCHANGED,
            FOXG_11389.2,FOXG_11389.2,UNCHANGED,
            FOXG_11390.2,FOXG_11390.2,UNCHANGED,
            FOXG_11391.2,FOXG_11391.2,UNCHANGED,
            FOXG_11392.2,FOXG_11392.2,UNCHANGED,
            FOXG_11393.2,FOXG_11393.2,UNCHANGED,
            FOXG_11394.2,FOXG_11394.2,UNCHANGED,
            FOXG_11395.2,FOXG_11395.2,UNCHANGED,
            FOXG_11396.2,FOXG_11396.2,UNCHANGED,
            FOXG_11397.2,FOXG_11397.2,UNCHANGED,
            FOXG_11398.2,FOXG_11398.2,UNCHANGED,
            FOXG_11399.2,FOXG_11399.2,UNCHANGED,
            FOXG_11400.2,FOXG_11400.2,UNCHANGED,
            FOXG_11401.2,FOXG_11401.2,UNCHANGED,
            FOXG_11402.2,FOXG_11402.2,UNCHANGED,
            FOXG_11403.2,FOXG_11403.2,UNCHANGED,
            FOXG_11404.2,FOXG_11404.2,UNCHANGED,
            FOXG_11405.2,FOXG_11405.2,UNCHANGED,
            FOXG_11406.2,FOXG_11406.2,UNCHANGED,
            FOXG_11407.2,FOXG_11407.2,UNCHANGED,
            FOXG_11408.2,FOXG_11408.2,UNCHANGED,
            FOXG_11409.2,FOXG_11409.2,UNCHANGED,
            FOXG_11410.2,FOXG_11410.2,UNCHANGED,
            FOXG_11411.2,FOXG_11411.2,UNCHANGED,
            FOXG_11412.2,FOXG_11412.2,UNCHANGED,
            FOXG_11413.2,FOXG_11413.2,UNCHANGED,
            FOXG_11414.2,FOXG_11414.2,UNCHANGED,
            FOXG_11415.2,FOXG_11415.2,UNCHANGED,
            FOXG_11416.2,FOXG_11416.2,UNCHANGED,
            FOXG_11417.2,FOXG_11417.2,UNCHANGED,
            FOXG_11418.2,FOXG_11418.2,UNCHANGED,
            FOXG_11419.2,FOXG_11419.2,UNCHANGED,
            FOXG_11420.2,FOXG_11420.2,UNCHANGED,
            FOXG_11421.2,FOXG_11421.2,UNCHANGED,
            FOXG_11422.2,FOXG_11422.2,UNCHANGED,
            FOXG_11423.2,FOXG_11423.2,UNCHANGED,
            FOXG_11424.2,FOXG_11424.2,UNCHANGED,
            FOXG_11425.2,FOXG_11425.2,UNCHANGED,
            FOXG_11426.2,FOXG_11426.2,UNCHANGED,
            FOXG_11427.2,FOXG_11427.2,UNCHANGED,
            FOXG_11428.2,FOXG_11428.2,UNCHANGED,
            FOXG_11429.2,FOXG_11429.2,UNCHANGED,
            FOXG_11430.2,FOXG_11430.2,UNCHANGED,
            FOXG_11431.2,FOXG_11431.2,UNCHANGED,
            FOXG_11432.2,FOXG_11432.2,UNCHANGED,
            FOXG_11433.2,FOXG_11433.2,UNCHANGED,
            FOXG_11434.2,FOXG_11434.2,UNCHANGED,
            FOXG_11435.2,FOXG_11435.2,UNCHANGED,
            FOXG_11436.2,FOXG_11436.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11437.2,FOXG_11437.2,UNCHANGED,
            FOXG_11438.2,FOXG_11438.2,UNCHANGED,
            FOXG_11439.2,FOXG_11439.2,UNCHANGED,
            FOXG_11440.2,FOXG_11440.2,UNCHANGED,
            FOXG_11441.2,FOXG_11441.2,UNCHANGED,
            FOXG_11442.2,FOXG_11442.2,UNCHANGED,
            FOXG_11443.2,FOXG_11443.2,UNCHANGED,
            FOXG_11444.2,FOXG_11444.2,UNCHANGED,
            FOXG_11445.2,FOXG_11445.2,UNCHANGED,
            FOXG_11446.2,FOXG_11446.2,UNCHANGED,
            FOXG_11447.2,FOXG_11447.2,UNCHANGED,
            FOXG_11448.2,FOXG_11448.2,UNCHANGED,
            FOXG_11449.2,FOXG_11449.2,UNCHANGED,
            FOXG_11450.2,FOXG_11450.2,UNCHANGED,
            FOXG_11451.2,FOXG_11451.2,UNCHANGED,
            FOXG_11452.2,FOXG_11452.2,UNCHANGED,
            FOXG_11453.2,FOXG_11453.2,UNCHANGED,
            FOXG_11454.2,FOXG_11454.2,UNCHANGED,
            FOXG_11455.2,FOXG_11455.2,UNCHANGED,
            FOXG_11456.2,FOXG_11456.2,UNCHANGED,
            FOXG_11457.2,FOXG_11457.2,UNCHANGED,
            FOXG_11458.2,FOXG_11458.2,UNCHANGED,
            FOXG_11459.2,FOXG_11459.2,UNCHANGED,
            FOXG_11460.2,FOXG_11460.2,UNCHANGED,
            FOXG_11461.2,FOXG_11461.2,UNCHANGED,
            FOXG_11462.2,FOXG_11462.2,UNCHANGED,
            FOXG_11463.2,FOXG_11463.2,UNCHANGED,
            FOXG_11464.2,FOXG_11464.2,UNCHANGED,
            FOXG_11465.2,FOXG_11465.2,UNCHANGED,
            FOXG_11466.2,FOXG_11466.2,UNCHANGED,
            FOXG_11467.2,FOXG_11467.2,UNCHANGED,
            FOXG_11468.2,FOXG_11468.2,UNCHANGED,
            FOXG_11469.2,FOXG_11469.2,UNCHANGED,
            FOXG_11470.2,FOXG_11470.2,UNCHANGED,
            FOXG_11471.2,FOXG_11471.2,UNCHANGED,
            FOXG_11472.2,FOXG_11472.2,UNCHANGED,
            FOXG_11473.2,FOXG_11473.2,UNCHANGED,
            FOXG_11474.2,FOXG_11474.2,UNCHANGED,
            FOXG_11475.2,FOXG_11475.2,UNCHANGED,
            FOXG_11476.2,FOXG_11476.2,UNCHANGED,
            FOXG_11477.2,FOXG_11477.2,UNCHANGED,
            FOXG_11478.2,FOXG_11478.2,UNCHANGED,
            FOXG_11479.2,FOXG_11479.2,UNCHANGED,
            FOXG_11480.2,FOXG_11480.2,UNCHANGED,
            FOXG_11481.2,FOXG_11481.2,UNCHANGED,
            FOXG_11482.2,FOXG_11482.2,UNCHANGED,
            FOXG_11483.2,FOXG_11483.2,UNCHANGED,
            FOXG_11484.2,FOXG_11484.2,UNCHANGED,
            FOXG_11485.2,FOXG_11485.2,UNCHANGED,
            FOXG_11486.2,FOXG_11486.2,UNCHANGED,
            FOXG_11487.2,FOXG_11487.2,UNCHANGED,
            FOXG_11488.2,FOXG_11488.2,UNCHANGED,
            FOXG_11489.2,FOXG_11489.2,UNCHANGED,
            FOXG_11490.2,FOXG_11490.2,CHANGE,TRUNCATED_NEW_START
            FOXG_11491.2,FOXG_11491.2,UNCHANGED,
            FOXG_11492.2,FOXG_11492.2,UNCHANGED,
            FOXG_11493.2,FOXG_11493.2,UNCHANGED,
            FOXG_11494.2,FOXG_11494.2,UNCHANGED,
            FOXG_11495.2,FOXG_11495.2,UNCHANGED,
            FOXG_11496.2,FOXG_11496.2,UNCHANGED,
            FOXG_11497.2,,DELETE,
            FOXG_11498.2,FOXG_11498.2,UNCHANGED,
            FOXG_11499.2,FOXG_11499.2,UNCHANGED,
            FOXG_11500.2,FOXG_11500.2,UNCHANGED,
            FOXG_11501.2,FOXG_11501.2,UNCHANGED,
            FOXG_11502.2,FOXG_11502.2,UNCHANGED,
            FOXG_11503.2,FOXG_11503.2,UNCHANGED,
            FOXG_11504.2,FOXG_11504.2,UNCHANGED,
            FOXG_11505.2,FOXG_11505.2,UNCHANGED,
            FOXG_11506.2,FOXG_11506.2,UNCHANGED,
            FOXG_11507.2,FOXG_11507.2,UNCHANGED,
            FOXG_11508.2,FOXG_11508.2,UNCHANGED,
            FOXG_11509.2,FOXG_11509.2,UNCHANGED,
            FOXG_11510.2,FOXG_11510.2,UNCHANGED,
            FOXG_11511.2,FOXG_11511.2,UNCHANGED,
            FOXG_11512.2,FOXG_11512.2,UNCHANGED,
            FOXG_11513.2,FOXG_11513.2,UNCHANGED,
            FOXG_11514.2,FOXG_11514.2,UNCHANGED,
            FOXG_11515.2,FOXG_11515.2,UNCHANGED,
            FOXG_11516.2,FOXG_11516.2,UNCHANGED,
            FOXG_11517.2,FOXG_11517.2,UNCHANGED,
            FOXG_11518.2,FOXG_11518.2,UNCHANGED,
            FOXG_11519.2,FOXG_11519.2,UNCHANGED,
            FOXG_11520.2,FOXG_11520.2,UNCHANGED,
            FOXG_11521.2,FOXG_11521.2,UNCHANGED,
            FOXG_11522.2,FOXG_11522.2,UNCHANGED,
            FOXG_11523.2,FOXG_11523.2,UNCHANGED,
            FOXG_11524.2,FOXG_11524.2,UNCHANGED,
            FOXG_11525.2,FOXG_11525.2,UNCHANGED,
            FOXG_11526.2,FOXG_11526.2,UNCHANGED,
            FOXG_11527.2,FOXG_11527.2,UNCHANGED,
            FOXG_11528.2,FOXG_11528.2,UNCHANGED,
            FOXG_11529.2,FOXG_11529.2,UNCHANGED,
            FOXG_11530.2,FOXG_11530.2,UNCHANGED,
            FOXG_11531.2,FOXG_11531.2,UNCHANGED,
            FOXG_11532.2,FOXG_11532.2,UNCHANGED,
            FOXG_11533.2,FOXG_11533.2,UNCHANGED,
            FOXG_11534.2,FOXG_11534.2,UNCHANGED,
            FOXG_11535.2,FOXG_11535.2,UNCHANGED,
            FOXG_11536.2,FOXG_11536.2,UNCHANGED,
            FOXG_11537.2,FOXG_11537.2,UNCHANGED,
            FOXG_11538.2,FOXG_11538.2,UNCHANGED,
            FOXG_11539.2,FOXG_11539.2,UNCHANGED,
            FOXG_11540.2,FOXG_11540.2,UNCHANGED,
            FOXG_11541.2,FOXG_11541.2,UNCHANGED,
            FOXG_11542.2,FOXG_11542.2,UNCHANGED,
            FOXG_11543.2,FOXG_11543.2,UNCHANGED,
            FOXG_11544.2,FOXG_11544.2,UNCHANGED,
            FOXG_11545.2,FOXG_11545.2,UNCHANGED,
            FOXG_11546.2,FOXG_11546.2,UNCHANGED,
            FOXG_11547.2,FOXG_11547.2,UNCHANGED,
            FOXG_11548.2,FOXG_11548.2,UNCHANGED,
            FOXG_11549.2,FOXG_11549.2,UNCHANGED,
            FOXG_11550.2,FOXG_11550.2,UNCHANGED,
            FOXG_11551.2,FOXG_11551.2,UNCHANGED,
            FOXG_11552.2,FOXG_11552.2,UNCHANGED,
            FOXG_11553.2,FOXG_11553.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11554.2,FOXG_11554.2,UNCHANGED,
            FOXG_11555.2,FOXG_11555.2,UNCHANGED,
            FOXG_11556.2,FOXG_11556.2,UNCHANGED,
            FOXG_11557.2,FOXG_11557.2,UNCHANGED,
            FOXG_11558.2,FOXG_11558.2,UNCHANGED,
            FOXG_11559.2,FOXG_11559.2,UNCHANGED,
            FOXG_11560.2,FOXG_11560.2,UNCHANGED,
            FOXG_11561.2,FOXG_11561.2,UNCHANGED,
            FOXG_11562.2,FOXG_11562.2,UNCHANGED,
            FOXG_11563.2,FOXG_11563.2,UNCHANGED,
            FOXG_11564.2,FOXG_11564.2,UNCHANGED,
            FOXG_11565.2,FOXG_11565.2,UNCHANGED,
            FOXG_11566.2,FOXG_11566.2,UNCHANGED,
            FOXG_11567.2,FOXG_11567.2,UNCHANGED,
            FOXG_11568.2,FOXG_11568.2,UNCHANGED,
            FOXG_11569.2,FOXG_11569.2,UNCHANGED,
            FOXG_11570.2,FOXG_11570.2,UNCHANGED,
            FOXG_11571.2,FOXG_11571.2,UNCHANGED,
            FOXG_11572.2,FOXG_11572.2,UNCHANGED,
            FOXG_11573.2,FOXG_11573.2,UNCHANGED,
            FOXG_11574.2,FOXG_11574.2,UNCHANGED,
            FOXG_11575.2,FOXG_11575.2,UNCHANGED,
            FOXG_11576.2,FOXG_11576.2,UNCHANGED,
            FOXG_11577.2,FOXG_11577.2,UNCHANGED,
            FOXG_11578.2,FOXG_11578.2,UNCHANGED,
            FOXG_11579.2,FOXG_11579.2,UNCHANGED,
            FOXG_11580.2,FOXG_11580.2,UNCHANGED,
            FOXG_11581.2,FOXG_11581.2,UNCHANGED,
            FOXG_11582.2,FOXG_11582.2,UNCHANGED,
            FOXG_11583.2,FOXG_11583.2,UNCHANGED,
            FOXG_11584.2,FOXG_11584.2,UNCHANGED,
            FOXG_11585.2,FOXG_11585.2,UNCHANGED,
            FOXG_11586.2,FOXG_11586.2,UNCHANGED,
            FOXG_11587.2,FOXG_11587.2,UNCHANGED,
            FOXG_11588.2,FOXG_11588.2,UNCHANGED,
            FOXG_11589.2,FOXG_11589.2,CHANGE,SHIFT
            FOXG_11590.2,FOXG_11590.2,UNCHANGED,
            FOXG_11591.2,FOXG_11591.2,UNCHANGED,
            FOXG_11592.2,FOXG_11592.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11593.2,FOXG_11593.2,UNCHANGED,
            FOXG_11594.2,FOXG_11594.2,UNCHANGED,
            FOXG_11595.2,FOXG_11595.2,UNCHANGED,
            FOXG_11596.2,FOXG_11596.2,UNCHANGED,
            FOXG_11597.2,,DELETE,
            FOXG_11598.2,FOXG_11598.2,UNCHANGED,
            FOXG_11599.2,FOXG_11599.2,UNCHANGED,
            FOXG_11600.2,FOXG_11600.2,UNCHANGED,
            FOXG_11601.2,FOXG_11601.2,UNCHANGED,
            FOXG_11602.2,FOXG_11602.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_11603.2,FOXG_11603.2,UNCHANGED,
            FOXG_11604.2,FOXG_11604.2,UNCHANGED,
            FOXG_11605.2,FOXG_11605.2,UNCHANGED,
            FOXG_11606.2,FOXG_11606.2,UNCHANGED,
            FOXG_11607.2,FOXG_11607.2,CHANGE,UTR_CHANGED
            FOXG_11608.2,FOXG_11608.2,UNCHANGED,
            FOXG_11609.2,FOXG_11609.2,UNCHANGED,
            FOXG_11610.2,FOXG_11610.2,UNCHANGED,
            FOXG_11611.2,FOXG_11611.2,UNCHANGED,
            FOXG_11612.2,FOXG_11612.2,UNCHANGED,
            FOXG_11613.2,FOXG_11613.2,UNCHANGED,
            FOXG_11614.2,FOXG_11614.2,UNCHANGED,
            FOXG_11615.2,FOXG_11615.2,UNCHANGED,
            FOXG_11616.2,FOXG_11616.2,UNCHANGED,
            FOXG_11617.2,FOXG_11617.2,UNCHANGED,
            FOXG_11618.2,FOXG_11618.2,UNCHANGED,
            FOXG_11619.2,FOXG_11619.2,UNCHANGED,
            FOXG_11620.2,FOXG_11620.2,UNCHANGED,
            FOXG_11621.2,FOXG_11621.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11622.2,FOXG_11622.2,UNCHANGED,
            FOXG_11623.2,FOXG_11623.2,UNCHANGED,
            FOXG_11624.2,FOXG_11624.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11625.2,FOXG_11625.2,UNCHANGED,
            FOXG_11626.2,FOXG_11626.2,UNCHANGED,
            FOXG_11627.2,FOXG_11627.2,UNCHANGED,
            FOXG_11628.2,FOXG_11628.2,UNCHANGED,
            FOXG_11629.2,FOXG_11629.2,UNCHANGED,
            FOXG_11630.2,FOXG_11630.2,UNCHANGED,
            FOXG_11631.2,FOXG_11631.2,UNCHANGED,
            FOXG_11632.2,FOXG_11632.2,UNCHANGED,
            FOXG_11633.2,FOXG_11633.2,UNCHANGED,
            FOXG_11634.2,FOXG_11634.2,UNCHANGED,
            FOXG_11635.2,FOXG_11635.2,UNCHANGED,
            FOXG_11636.2,FOXG_11636.2,UNCHANGED,
            FOXG_11637.2,,DELETE,
            FOXG_11638.2,FOXG_11638.2,UNCHANGED,
            FOXG_11639.2,FOXG_11639.2,UNCHANGED,
            FOXG_11640.2,FOXG_11640.2,UNCHANGED,
            FOXG_11641.2,FOXG_11641.2,UNCHANGED,
            FOXG_11642.2,FOXG_11642.2,UNCHANGED,
            FOXG_11643.2,FOXG_11643.2,UNCHANGED,
            FOXG_11644.2,FOXG_11644.2,UNCHANGED,
            FOXG_11645.2,FOXG_11645.2,UNCHANGED,
            FOXG_11646.2,FOXG_11646.2,UNCHANGED,
            FOXG_11647.2,FOXG_11647.2,UNCHANGED,
            FOXG_11648.2,FOXG_11648.2,UNCHANGED,
            FOXG_11649.2,FOXG_11649.2,UNCHANGED,
            FOXG_11650.2,FOXG_11650.2,CHANGE,EVIDENCE_CHANGED
            FOXG_11651.2,FOXG_11651.2,UNCHANGED,
            FOXG_11652.2,FOXG_11652.2,UNCHANGED,
            FOXG_11653.2,FOXG_11653.2,UNCHANGED,
            FOXG_11654.2,FOXG_11654.2,UNCHANGED,
            FOXG_11655.2,FOXG_11655.2,UNCHANGED,
            FOXG_11656.2,,DELETE,
            FOXG_11657.2,FOXG_11657.2,UNCHANGED,
            FOXG_11658.2,FOXG_11658.2,UNCHANGED,
            FOXG_11659.2,FOXG_11659.2,UNCHANGED,
            FOXG_11660.2,FOXG_11660.2,UNCHANGED,
            FOXG_11661.2,FOXG_11661.2,UNCHANGED,
            FOXG_11662.2,FOXG_11662.2,UNCHANGED,
            FOXG_11663.2,FOXG_11663.2,UNCHANGED,
            FOXG_11664.2,FOXG_11664.2,UNCHANGED,
            FOXG_11665.2,FOXG_11665.2,UNCHANGED,
            FOXG_11666.2,FOXG_11666.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11667.2,FOXG_11667.2,UNCHANGED,
            FOXG_11668.2,FOXG_11668.2,UNCHANGED,
            FOXG_11669.2,FOXG_11669.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_11670.2,FOXG_11670.2,UNCHANGED,
            FOXG_11671.2,FOXG_11671.2,UNCHANGED,
            FOXG_11672.2,FOXG_11672.2,UNCHANGED,
            FOXG_11673.2,FOXG_11673.2,UNCHANGED,
            FOXG_11674.2,FOXG_11674.2,UNCHANGED,
            FOXG_11675.2,FOXG_11675.2,UNCHANGED,
            FOXG_11676.2,FOXG_11676.2,UNCHANGED,
            FOXG_11677.2,FOXG_11677.2,UNCHANGED,
            FOXG_11678.2,FOXG_11678.2,CHANGE,TRUNCATED
            FOXG_11679.2,FOXG_11679.2,UNCHANGED,
            FOXG_11680.2,FOXG_11680.2,UNCHANGED,
            FOXG_11681.2,FOXG_11681.2,UNCHANGED,
            FOXG_11682.2,FOXG_11682.2,UNCHANGED,
            FOXG_11683.2,FOXG_11683.2,UNCHANGED,
            FOXG_11684.2,FOXG_11684.2,UNCHANGED,
            FOXG_11685.2,FOXG_11685.2,UNCHANGED,
            FOXG_11686.2,FOXG_11686.2,UNCHANGED,
            FOXG_11687.2,FOXG_11687.2,UNCHANGED,
            FOXG_11688.2,FOXG_11688.2,UNCHANGED,
            FOXG_11689.2,FOXG_11689.2,UNCHANGED,
            FOXG_11690.2,FOXG_11690.2,UNCHANGED,
            FOXG_11691.2,FOXG_11691.2,UNCHANGED,
            FOXG_11692.2,FOXG_17777.2,MERGE,
            FOXG_11693.2,FOXG_17777.2,MERGE,
            FOXG_11694.2,FOXG_11694.2,UNCHANGED,
            FOXG_11695.2,FOXG_11695.2,UNCHANGED,
            FOXG_11696.2,FOXG_11696.2,UNCHANGED,
            FOXG_11697.2,FOXG_11697.2,CHANGE,SHIFT
            FOXG_11698.2,FOXG_11698.2,UNCHANGED,
            FOXG_11699.2,FOXG_11699.2,UNCHANGED,
            FOXG_11700.2,FOXG_11700.2,UNCHANGED,
            FOXG_11701.2,FOXG_11701.2,UNCHANGED,
            FOXG_11702.2,FOXG_11702.2,UNCHANGED,
            FOXG_11703.2,FOXG_11703.2,UNCHANGED,
            FOXG_11704.2,FOXG_11704.2,UNCHANGED,
            FOXG_11705.2,FOXG_11705.2,UNCHANGED,
            FOXG_11706.2,FOXG_11706.2,UNCHANGED,
            FOXG_11707.2,FOXG_11707.2,UNCHANGED,
            FOXG_11708.2,FOXG_11708.2,UNCHANGED,
            FOXG_11709.2,FOXG_11709.2,UNCHANGED,
            FOXG_11710.2,FOXG_11710.2,UNCHANGED,
            FOXG_11711.2,FOXG_11711.2,UNCHANGED,
            FOXG_11712.2,FOXG_11712.2,UNCHANGED,
            FOXG_11713.2,FOXG_11713.2,UNCHANGED,
            FOXG_11714.2,FOXG_11714.2,UNCHANGED,
            FOXG_11715.2,FOXG_11715.2,UNCHANGED,
            FOXG_11716.2,FOXG_11716.2,UNCHANGED,
            FOXG_11717.2,FOXG_11717.2,UNCHANGED,
            FOXG_11718.2,FOXG_11718.2,UNCHANGED,
            FOXG_11719.2,FOXG_11719.2,UNCHANGED,
            FOXG_11720.2,FOXG_11720.2,UNCHANGED,
            FOXG_11721.2,FOXG_11721.2,UNCHANGED,
            FOXG_11722.2,FOXG_11722.2,UNCHANGED,
            FOXG_11723.2,FOXG_11723.2,UNCHANGED,
            FOXG_11724.2,FOXG_11724.2,UNCHANGED,
            FOXG_11725.2,FOXG_11725.2,UNCHANGED,
            FOXG_11726.2,FOXG_11726.2,UNCHANGED,
            FOXG_11727.2,FOXG_11727.2,UNCHANGED,
            FOXG_11728.2,FOXG_11728.2,UNCHANGED,
            FOXG_11729.2,FOXG_11729.2,UNCHANGED,
            FOXG_11730.2,FOXG_11730.2,UNCHANGED,
            FOXG_11731.2,FOXG_11731.2,UNCHANGED,
            FOXG_11732.2,FOXG_11732.2,UNCHANGED,
            FOXG_11733.2,FOXG_11733.2,UNCHANGED,
            FOXG_11734.2,FOXG_11734.2,UNCHANGED,
            FOXG_11735.2,FOXG_11735.2,UNCHANGED,
            FOXG_11736.2,FOXG_11736.2,UNCHANGED,
            FOXG_11737.2,FOXG_11737.2,UNCHANGED,
            FOXG_11738.2,FOXG_11738.2,UNCHANGED,
            FOXG_11739.2,FOXG_11739.2,UNCHANGED,
            FOXG_11740.2,FOXG_11740.2,UNCHANGED,
            FOXG_11741.2,FOXG_11741.2,UNCHANGED,
            FOXG_11742.2,FOXG_11742.2,UNCHANGED,
            FOXG_11743.2,FOXG_11743.2,UNCHANGED,
            FOXG_11744.2,FOXG_11744.2,UNCHANGED,
            FOXG_11745.2,FOXG_11745.2,UNCHANGED,
            FOXG_11746.2,FOXG_11746.2,UNCHANGED,
            FOXG_11747.2,FOXG_11747.2,UNCHANGED,
            FOXG_11748.2,FOXG_11748.2,UNCHANGED,
            FOXG_11749.2,FOXG_11749.2,UNCHANGED,
            FOXG_11750.2,FOXG_11750.2,UNCHANGED,
            FOXG_11751.2,FOXG_11751.2,UNCHANGED,
            FOXG_11752.2,FOXG_11752.2,UNCHANGED,
            FOXG_11753.2,FOXG_11753.2,UNCHANGED,
            FOXG_11754.2,FOXG_11754.2,UNCHANGED,
            FOXG_11755.2,FOXG_11755.2,UNCHANGED,
            FOXG_11756.2,FOXG_11756.2,UNCHANGED,
